Date,Open,High,Low,Close,AdjClose,Volume,Currency
2025-05-12,20504.400390625,20787.400390625,20503.19921875,20627.400390625,20627.400390625,331562900,GBP
2025-05-13,20627.400390625,20788.30078125,20604.900390625,20759.69921875,20759.69921875,309834100,GBP
2025-05-14,20759.69921875,20864.0,20704.900390625,20819.599609375,20819.599609375,517187500,GBP
2025-05-15,20819.599609375,20848.900390625,20733.900390625,20844.80078125,20844.80078125,357156300,GBP
2025-05-16,20844.80078125,20974.099609375,20844.80078125,20972.30078125,20972.30078125,349782000,GBP
2025-05-19,20972.30078125,20972.30078125,20706.80078125,20961.099609375,20961.099609375,339751500,GBP
2025-05-20,20961.099609375,21120.599609375,20949.400390625,21096.400390625,21096.400390625,299445300,GBP
2025-05-21,21096.400390625,21096.900390625,20887.80078125,20949.69921875,20949.69921875,253404200,GBP
2025-05-22,20949.69921875,20949.69921875,20742.900390625,20799.69921875,20799.69921875,291296000,GBP
2025-05-23,20799.69921875,20851.099609375,20422.80078125,20708.69921875,20708.69921875,279024400,GBP
2025-05-27,20708.69921875,20997.69921875,20708.69921875,20938.599609375,20938.599609375,432759700,GBP
2025-05-28,20938.599609375,21027.099609375,20916.5,20946.19921875,20946.19921875,308699500,GBP
2025-05-29,20946.19921875,21072.19921875,20946.19921875,20997.599609375,20997.599609375,331010200,GBP
2025-05-30,20997.599609375,21145.599609375,20969.19921875,21028.0,21028.0,409345100,GBP
2025-06-02,21028.0,21068.400390625,20933.80078125,21029.0,21029.0,277053100,GBP
2025-06-03,21029.0,21112.900390625,20938.0,21017.80078125,21017.80078125,301425500,GBP
2025-06-04,21017.80078125,21132.099609375,21017.599609375,21119.0,21119.0,321266700,GBP
2025-06-05,21119.0,21119.0,20977.900390625,21069.400390625,21069.400390625,320703200,GBP
2025-06-06,21069.400390625,21158.400390625,21039.900390625,21157.30078125,21157.30078125,296095400,GBP
2025-06-09,21157.30078125,21285.900390625,21116.5,21285.900390625,21285.900390625,267383500,GBP
2025-06-10,21285.900390625,21454.099609375,21285.900390625,21389.5,21389.5,437359100,GBP
2025-06-11,21389.5,21493.400390625,21380.099609375,21428.5,21428.5,368923700,GBP
2025-06-12,21428.5,21428.69921875,21268.80078125,21386.69921875,21386.69921875,430730500,GBP
2025-06-13,21386.69921875,21386.69921875,21109.400390625,21173.30078125,21173.30078125,317305800,GBP
2025-06-16,21173.30078125,21352.400390625,21173.30078125,21284.0,21284.0,296290300,GBP
2025-06-17,21284.0,21286.30078125,21195.599609375,21237.099609375,21237.099609375,393309000,GBP
2025-06-18,21237.099609375,21296.900390625,21176.900390625,21290.30078125,21290.30078125,332140500,GBP
2025-06-19,21290.30078125,21290.30078125,21069.5,21074.0,21074.0,357828000,GBP
2025-06-20,21074.0,21273.0,21073.599609375,21148.5,21148.5,811095500,GBP
2025-06-23,21148.5,21169.900390625,21073.5,21121.0,21121.0,453183400,GBP
2025-06-24,21121.0,21378.5,21121.0,21326.19921875,21326.19921875,598518300,GBP
2025-06-25,21326.19921875,21403.400390625,21290.80078125,21298.0,21298.0,325486700,GBP
2025-06-26,21298.0,21491.30078125,21284.5,21474.69921875,21474.69921875,431754200,GBP
2025-06-27,21474.69921875,21716.0,21469.900390625,21716.0,21716.0,345703300,GBP
2025-06-30,21716.0,21735.80078125,21626.30078125,21626.30078125,21626.30078125,330641900,GBP
2025-07-01,21626.30078125,21743.19921875,21563.5,21743.19921875,21743.19921875,417956500,GBP
2025-07-02,21743.19921875,21775.5,21379.0,21452.5,21452.5,413058700,GBP
