datetime,pm2_5,pm10,nitrogen_dioxide,ozone,temperature,humidity,wind_speed,precipitation,total_ridership,hour,day_of_week,month,is_weekend
2024-07-30 01:00:00,31.0,45.8,28.7,95.0,24.8,80,7.2,0.0,7808.0,1,1,7,0
2024-07-30 02:00:00,29.2,43.1,27.3,86.0,25.1,76,13.4,0.0,5069.0,2,1,7,0
2024-07-30 03:00:00,27.7,40.7,25.7,79.0,24.3,83,10.3,0.0,6249.0,3,1,7,0
2024-07-30 04:00:00,26.4,38.9,23.7,76.0,23.5,88,8.4,0.0,18094.0,4,1,7,0
2024-07-30 05:00:00,25.7,37.8,21.4,76.0,22.5,93,6.3,0.0,64607.0,5,1,7,0
2024-07-30 06:00:00,25.7,37.8,19.8,74.0,22.4,94,6.1,0.0,137099.0,6,1,7,0
2024-07-30 07:00:00,26.1,38.2,19.3,70.0,22.1,95,7.8,0.0,254605.0,7,1,7,0
2024-07-30 08:00:00,26.0,37.5,19.4,64.0,21.6,97,5.7,0.0,369450.0,8,1,7,0
2024-07-30 09:00:00,25.7,36.8,19.4,61.0,21.5,97,6.4,0.0,237975.0,9,1,7,0
2024-07-30 10:00:00,25.4,36.3,19.1,58.0,21.4,98,5.1,0.0,150225.0,10,1,7,0
2024-07-30 11:00:00,24.9,35.4,18.6,57.0,22.8,94,7.2,0.0,136245.0,11,1,7,0
2024-07-30 12:00:00,19.0,26.9,17.6,67.0,24.9,84,16.4,0.0,145261.0,12,1,7,0
2024-07-30 13:00:00,18.6,26.4,15.9,85.0,26.4,78,15.4,0.0,157996.0,13,1,7,0
2024-07-30 14:00:00,16.2,23.0,13.6,109.0,28.0,69,16.8,0.0,184956.0,14,1,7,0
2024-07-30 15:00:00,14.2,20.3,11.4,129.0,29.5,61,17.9,0.0,233251.0,15,1,7,0
2024-07-30 16:00:00,13.2,18.8,9.4,140.0,30.9,54,19.8,0.0,297738.0,16,1,7,0
2024-07-30 17:00:00,12.1,17.3,7.6,146.0,31.8,48,20.2,0.0,396911.0,17,1,7,0
2024-07-30 18:00:00,11.4,16.5,6.4,148.0,32.1,46,23.4,0.0,287842.0,18,1,7,0
2024-07-30 19:00:00,10.7,15.8,5.9,147.0,31.6,48,28.8,0.0,177912.0,19,1,7,0
2024-07-30 20:00:00,9.8,14.9,6.1,143.0,30.8,52,27.6,0.0,134116.0,20,1,7,0
2024-07-30 21:00:00,9.6,14.9,7.3,135.0,29.9,57,26.2,0.0,112761.0,21,1,7,0
2024-07-30 22:00:00,10.9,17.1,10.6,123.0,29.0,60,25.3,0.0,77829.0,22,1,7,0
2024-07-30 23:00:00,12.0,18.8,15.1,108.0,27.8,65,23.8,0.0,45815.0,23,1,7,0
2024-07-31 00:00:00,12.4,19.4,17.9,95.0,26.5,70,20.8,0.0,23126.0,0,2,7,0
2024-07-31 01:00:00,13.1,20.7,17.0,90.0,25.5,73,17.9,0.0,8607.0,1,2,7,0
2024-07-31 02:00:00,13.1,21.2,15.7,83.0,24.9,75,17.4,0.0,5493.0,2,2,7,0
2024-07-31 03:00:00,12.9,21.1,14.4,76.0,24.5,77,17.4,0.0,6327.0,3,2,7,0
2024-07-31 04:00:00,11.8,19.2,13.2,70.0,24.3,81,17.7,0.0,17932.0,4,2,7,0
2024-07-31 05:00:00,9.5,15.0,12.0,65.0,24.2,85,17.3,0.0,63504.0,5,2,7,0
2024-07-31 06:00:00,7.7,11.6,11.2,61.0,23.7,88,10.3,0.3,134273.0,6,2,7,0
2024-07-31 07:00:00,6.9,10.2,11.0,60.0,23.6,89,8.5,0.3,251704.0,7,2,7,0
2024-07-31 08:00:00,7.0,10.1,11.1,60.0,23.4,91,8.3,0.5,363218.0,8,2,7,0
2024-07-31 09:00:00,7.5,10.8,11.8,60.0,23.2,94,8.3,0.0,235234.0,9,2,7,0
2024-07-31 10:00:00,8.3,11.9,13.4,57.0,23.4,93,10.0,0.0,150304.0,10,2,7,0
2024-07-31 11:00:00,9.3,13.2,15.5,53.0,23.8,91,12.1,0.0,138845.0,11,2,7,0
2024-07-31 12:00:00,11.4,16.1,15.4,63.0,25.0,84,16.4,0.0,148131.0,12,2,7,0
2024-07-31 13:00:00,13.0,18.3,14.3,77.0,24.0,90,17.5,0.8,160335.0,13,2,7,0
2024-07-31 14:00:00,13.6,19.3,12.7,96.0,26.3,78,17.8,0.2,184781.0,14,2,7,0
2024-07-31 15:00:00,12.7,18.0,11.3,114.0,26.7,77,15.2,0.1,233400.0,15,2,7,0
2024-07-31 16:00:00,12.6,17.9,10.1,128.0,28.1,72,16.8,0.2,299186.0,16,2,7,0
2024-07-31 17:00:00,12.3,17.4,9.0,140.0,28.9,69,18.2,0.2,387471.0,17,2,7,0
2024-07-31 18:00:00,13.2,18.6,8.7,147.0,28.9,72,15.5,3.9,283434.0,18,2,7,0
2024-07-31 19:00:00,15.2,21.5,8.5,149.0,30.4,65,12.8,0.3,178224.0,19,2,7,0
2024-07-31 20:00:00,15.3,21.7,9.1,147.0,32.0,51,14.8,0.0,136271.0,20,2,7,0
2024-07-31 21:00:00,16.9,24.0,12.6,139.0,31.0,55,11.7,0.0,111671.0,21,2,7,0
2024-07-31 22:00:00,20.1,28.6,21.1,123.0,26.2,79,14.4,3.0,80463.0,22,2,7,0
2024-07-31 23:00:00,23.3,33.3,32.6,101.0,26.0,81,11.6,0.0,45849.0,23,2,7,0
2024-08-01 00:00:00,22.1,31.0,23.7,83.0,24.6,83,9.7,0.0,23895.0,0,3,8,0
2024-08-01 01:00:00,25.0,35.2,32.8,66.0,26.9,69,6.9,0.1,9252.0,1,3,8,0
2024-08-01 02:00:00,28.2,39.7,45.1,42.0,26.0,73,7.6,0.0,5524.0,2,3,8,0
2024-08-01 03:00:00,27.6,39.0,53.1,24.0,25.0,77,6.0,0.0,6594.0,3,3,8,0
2024-08-01 04:00:00,26.6,37.6,52.6,20.0,24.0,82,5.4,0.0,17907.0,4,3,8,0
2024-08-01 05:00:00,26.3,37.3,47.8,22.0,23.2,87,5.4,0.0,63252.0,5,3,8,0
2024-08-01 06:00:00,26.0,36.7,43.9,23.0,22.5,91,5.7,0.0,133551.0,6,3,8,0
2024-08-01 07:00:00,25.6,36.2,43.2,19.0,22.2,93,6.4,0.0,238697.0,7,3,8,0
2024-08-01 08:00:00,24.6,34.9,43.5,14.0,21.5,96,6.1,0.0,341649.0,8,3,8,0
2024-08-01 09:00:00,24.2,34.2,43.0,13.0,20.9,97,7.0,0.0,227884.0,9,3,8,0
2024-08-01 10:00:00,24.4,34.6,41.6,16.0,20.5,98,6.6,0.0,151944.0,10,3,8,0
2024-08-01 11:00:00,28.1,39.8,39.5,24.0,22.6,92,4.7,0.0,141135.0,11,3,8,0
2024-08-01 12:00:00,13.3,19.0,22.9,52.0,25.8,79,3.5,0.0,148459.0,12,3,8,0
2024-08-01 13:00:00,13.4,19.2,19.2,74.0,28.9,62,4.9,0.0,161198.0,13,3,8,0
2024-08-01 14:00:00,12.6,18.3,14.1,104.0,30.6,52,5.7,0.0,188190.0,14,3,8,0
2024-08-01 15:00:00,12.9,18.9,9.9,129.0,31.8,48,7.9,0.0,234932.0,15,3,8,0
2024-08-01 16:00:00,13.4,19.8,7.6,145.0,33.0,45,10.2,0.0,291859.0,16,3,8,0
2024-08-01 17:00:00,13.7,20.5,6.3,156.0,34.2,43,11.0,0.0,369433.0,17,3,8,0
2024-08-01 18:00:00,13.7,20.7,5.7,162.0,34.9,42,11.3,0.0,275679.0,18,3,8,0
2024-08-01 19:00:00,13.9,21.0,4.1,165.0,34.7,41,11.3,0.0,180405.0,19,3,8,0
2024-08-01 20:00:00,13.3,20.1,3.1,164.0,33.9,44,11.6,0.0,137684.0,20,3,8,0
2024-08-01 21:00:00,13.2,20.1,7.4,156.0,31.8,57,16.7,0.1,114022.0,21,3,8,0
2024-08-01 22:00:00,14.4,21.8,20.6,138.0,31.0,61,16.9,0.0,87621.0,22,3,8,0
2024-08-01 23:00:00,23.1,34.0,39.0,112.0,29.8,68,13.4,0.0,51716.0,23,3,8,0
2024-08-02 00:00:00,40.5,58.9,73.7,53.0,28.0,75,10.0,0.0,27346.0,0,4,8,0
2024-08-02 01:00:00,43.1,62.6,71.4,51.0,26.5,83,5.6,0.0,10670.0,1,4,8,0
2024-08-02 02:00:00,40.9,59.4,68.0,49.0,25.7,85,5.5,0.0,6455.0,2,4,8,0
2024-08-02 03:00:00,39.0,56.6,63.2,47.0,25.9,82,3.5,0.0,6975.0,3,4,8,0
2024-08-02 04:00:00,37.8,55.1,55.6,46.0,26.0,82,7.7,0.0,17812.0,4,4,8,0
2024-08-02 05:00:00,36.3,52.9,46.7,45.0,25.5,85,10.0,1.2,59543.0,5,4,8,0
2024-08-02 06:00:00,35.2,51.3,40.3,43.0,26.1,78,1.8,0.1,119672.0,6,4,8,0
2024-08-02 07:00:00,34.6,50.5,38.7,38.0,24.8,86,6.2,0.1,192789.0,7,4,8,0
2024-08-02 08:00:00,34.1,49.8,39.6,31.0,24.1,90,7.6,0.0,237599.0,8,4,8,0
2024-08-02 09:00:00,33.1,48.3,40.3,28.0,23.7,90,7.2,0.0,174987.0,9,4,8,0
2024-08-02 10:00:00,32.9,48.1,40.5,26.0,23.8,89,7.1,0.0,139825.0,10,4,8,0
2024-08-02 11:00:00,35.2,51.3,40.4,26.0,25.0,84,6.9,0.0,136617.0,11,4,8,0
2024-08-02 12:00:00,27.0,39.1,35.0,39.0,26.4,79,4.9,0.0,150180.0,12,4,8,0
2024-08-02 13:00:00,28.3,41.4,31.8,76.0,27.1,73,7.6,2.1,168952.0,13,4,8,0
2024-08-02 14:00:00,28.1,41.1,27.3,127.0,29.9,65,3.6,0.0,196894.0,14,4,8,0
2024-08-02 15:00:00,24.7,36.2,22.5,168.0,32.1,58,8.2,0.0,239159.0,15,4,8,0
2024-08-02 16:00:00,20.9,30.6,17.0,189.0,32.7,56,13.2,0.0,272755.0,16,4,8,0
2024-08-02 17:00:00,18.0,26.5,11.3,200.0,32.8,56,15.3,0.2,290311.0,17,4,8,0
2024-08-02 18:00:00,15.1,22.4,8.3,200.0,33.0,53,17.1,0.0,241884.0,18,4,8,0
2024-08-02 19:00:00,14.9,22.1,9.0,187.0,29.9,64,21.6,2.7,142984.0,19,4,8,0
2024-08-02 20:00:00,14.5,21.5,12.5,163.0,30.5,62,2.1,0.6,119036.0,20,4,8,0
2024-08-02 21:00:00,14.8,22.1,18.2,138.0,27.9,75,15.9,1.3,103762.0,21,4,8,0
2024-08-02 22:00:00,16.0,23.9,28.4,113.0,26.5,85,3.5,1.6,90580.0,22,4,8,0
2024-08-02 23:00:00,20.6,30.2,40.9,88.0,26.5,85,6.7,0.0,71875.0,23,4,8,0
2024-08-03 00:00:00,30.3,44.6,43.9,84.0,25.1,90,11.4,0.1,37514.0,0,5,8,1
2024-08-03 01:00:00,31.9,46.6,43.9,81.0,26.0,88,7.4,0.0,17792.0,1,5,8,1
2024-08-03 02:00:00,29.6,43.2,43.9,77.0,25.1,94,6.5,0.0,10636.0,2,5,8,1
2024-08-03 03:00:00,27.3,40.0,43.2,72.0,24.1,95,7.1,0.0,7926.0,3,5,8,1
2024-08-03 04:00:00,28.8,42.0,41.3,65.0,24.6,94,9.3,0.0,11373.0,4,5,8,1
2024-08-03 05:00:00,27.9,40.3,38.8,57.0,24.5,93,7.8,0.0,22805.0,5,5,8,1
2024-08-03 06:00:00,27.5,39.6,37.1,49.0,24.2,94,6.8,0.0,45018.0,6,5,8,1
2024-08-03 07:00:00,27.8,39.8,37.5,41.0,24.2,93,6.9,0.0,65502.0,7,5,8,1
2024-08-03 08:00:00,27.8,39.8,38.8,34.0,24.0,94,5.7,0.1,82572.0,8,5,8,1
2024-08-03 09:00:00,27.2,39.0,38.7,32.0,23.9,96,8.9,0.0,101071.0,9,5,8,1
2024-08-03 10:00:00,27.0,38.5,36.0,35.0,23.5,96,10.8,0.0,118944.0,10,5,8,1
2024-08-03 11:00:00,26.7,38.3,31.9,42.0,24.1,94,10.8,0.0,134966.0,11,5,8,1
2024-08-03 12:00:00,8.8,12.6,17.1,72.0,25.3,88,9.0,0.0,146488.0,12,5,8,1
2024-08-03 13:00:00,10.2,14.5,15.3,92.0,27.6,77,8.8,0.0,153839.0,13,5,8,1
2024-08-03 14:00:00,9.9,14.2,12.7,120.0,29.6,66,11.2,0.0,162009.0,14,5,8,1
2024-08-03 15:00:00,9.2,13.1,10.5,146.0,31.0,61,11.2,0.0,173401.0,15,5,8,1
2024-08-03 16:00:00,11.1,15.8,8.7,169.0,32.0,56,12.1,0.0,181124.0,16,5,8,1
2024-08-03 17:00:00,13.6,19.4,7.2,189.0,33.0,54,14.0,0.0,171182.0,17,5,8,1
2024-08-03 18:00:00,15.7,22.2,7.0,201.0,33.1,54,13.8,0.1,149858.0,18,5,8,1
2024-08-03 19:00:00,18.0,25.3,8.2,200.0,30.6,65,5.6,6.2,128014.0,19,5,8,1
2024-08-03 20:00:00,24.9,35.0,10.6,190.0,27.8,78,19.5,4.8,99656.0,20,5,8,1
2024-08-03 21:00:00,27.9,39.2,15.5,174.0,27.9,77,15.3,0.2,79794.0,21,5,8,1
2024-08-03 22:00:00,30.2,42.6,25.5,148.0,28.8,72,7.7,0.1,74399.0,22,5,8,1
2024-08-03 23:00:00,30.7,42.7,38.0,116.0,27.4,77,10.9,0.1,58906.0,23,5,8,1
2024-08-04 00:00:00,21.0,28.9,26.8,101.0,26.0,82,9.0,0.0,35605.0,0,6,8,1
2024-08-04 01:00:00,22.4,30.7,30.1,90.0,24.9,94,4.7,1.2,17143.0,1,6,8,1
2024-08-04 02:00:00,23.6,32.5,34.4,76.0,24.2,91,4.8,0.0,10538.0,2,6,8,1
2024-08-04 03:00:00,24.9,34.0,36.6,65.0,23.9,95,9.9,0.3,7627.0,3,6,8,1
2024-08-04 04:00:00,26.7,36.6,34.9,62.0,23.7,96,5.4,0.2,9223.0,4,6,8,1
2024-08-04 05:00:00,26.9,36.7,31.1,63.0,23.3,96,10.6,0.0,16005.0,5,6,8,1
2024-08-04 06:00:00,26.3,35.4,27.2,64.0,23.5,96,8.7,0.0,30640.0,6,6,8,1
2024-08-04 07:00:00,25.4,34.0,23.3,63.0,23.6,97,9.7,0.0,44790.0,7,6,8,1
2024-08-04 08:00:00,24.3,32.4,19.3,62.0,23.4,97,11.2,0.0,61240.0,8,6,8,1
2024-08-04 09:00:00,22.9,30.4,16.7,60.0,23.1,97,6.7,0.0,81771.0,9,6,8,1
2024-08-04 10:00:00,22.0,29.2,16.8,56.0,23.2,96,8.1,0.1,96693.0,10,6,8,1
2024-08-04 11:00:00,21.5,28.7,18.4,52.0,23.3,95,12.5,0.0,110215.0,11,6,8,1
2024-08-04 12:00:00,27.6,37.0,18.3,56.0,24.0,91,14.1,0.0,122326.0,12,6,8,1
2024-08-04 13:00:00,26.3,35.3,17.0,69.0,24.7,84,14.3,0.2,128208.0,13,6,8,1
2024-08-04 14:00:00,24.9,33.6,15.1,87.0,24.3,86,11.4,0.5,137892.0,14,6,8,1
2024-08-04 15:00:00,21.0,28.6,13.3,104.0,24.4,88,11.0,1.7,136700.0,15,6,8,1
2024-08-04 16:00:00,19.0,26.0,11.2,121.0,23.9,89,14.3,8.0,152757.0,16,6,8,1
2024-08-04 17:00:00,17.8,24.5,9.2,137.0,24.9,85,13.2,0.3,128767.0,17,6,8,1
2024-08-04 18:00:00,17.3,23.9,8.4,147.0,27.1,73,13.5,0.1,116732.0,18,6,8,1
2024-08-04 19:00:00,18.9,26.3,9.2,150.0,28.0,72,14.0,0.2,96637.0,19,6,8,1
2024-08-04 20:00:00,20.7,29.0,11.4,147.0,28.3,70,12.9,0.1,82892.0,20,6,8,1
2024-08-04 21:00:00,20.7,29.0,14.9,140.0,25.0,82,10.4,2.3,71742.0,21,6,8,1
2024-08-04 22:00:00,22.2,31.3,21.1,127.0,25.2,81,11.4,0.0,56309.0,22,6,8,1
2024-08-04 23:00:00,22.4,31.4,28.7,110.0,25.5,82,10.9,0.0,34317.0,23,6,8,1
2024-08-05 00:00:00,22.4,31.5,41.5,79.0,24.5,87,8.7,0.0,17429.0,0,0,8,0
2024-08-05 01:00:00,23.4,33.1,39.1,75.0,24.6,88,13.8,0.0,7492.0,1,0,8,0
2024-08-05 02:00:00,22.2,31.4,35.7,70.0,24.2,89,12.3,0.0,4995.0,2,0,8,0
2024-08-05 03:00:00,21.2,30.0,32.6,65.0,23.9,92,12.0,0.0,6077.0,3,0,8,0
2024-08-05 04:00:00,21.3,30.3,30.4,59.0,23.6,92,12.5,0.0,17530.0,4,0,8,0
2024-08-05 05:00:00,21.8,31.1,28.6,54.0,23.3,93,10.1,0.0,60646.0,5,0,8,0
2024-08-05 06:00:00,21.9,31.2,26.5,49.0,23.0,92,8.4,0.0,127657.0,6,0,8,0
2024-08-05 07:00:00,21.5,30.6,23.7,46.0,22.3,92,6.4,0.0,226504.0,7,0,8,0
2024-08-05 08:00:00,20.1,28.7,20.7,44.0,21.6,92,7.4,0.0,303481.0,8,0,8,0
2024-08-05 09:00:00,18.0,25.8,18.7,43.0,21.2,90,7.0,0.0,200829.0,9,0,8,0
2024-08-05 10:00:00,16.3,23.6,18.8,41.0,20.4,90,8.2,0.0,140271.0,10,0,8,0
2024-08-05 11:00:00,16.2,23.7,19.9,40.0,22.2,82,8.2,0.0,132777.0,11,0,8,0
2024-08-05 12:00:00,12.0,17.6,16.5,51.0,24.4,74,6.1,0.0,140884.0,12,0,8,0
2024-08-05 13:00:00,13.0,18.9,15.7,62.0,26.9,65,7.4,0.0,152428.0,13,0,8,0
2024-08-05 14:00:00,11.8,17.2,14.5,79.0,28.6,56,6.1,0.0,178221.0,14,0,8,0
2024-08-05 15:00:00,10.0,14.5,13.2,95.0,30.0,50,4.0,0.0,222797.0,15,0,8,0
2024-08-05 16:00:00,9.7,14.2,11.6,110.0,31.1,45,1.1,0.0,276649.0,16,0,8,0
2024-08-05 17:00:00,10.3,15.1,9.8,125.0,32.0,43,6.8,0.0,342324.0,17,0,8,0
2024-08-05 18:00:00,11.0,16.1,8.5,137.0,31.7,46,11.9,0.0,253387.0,18,0,8,0
2024-08-05 19:00:00,11.9,17.4,7.1,147.0,31.7,46,13.8,0.0,161371.0,19,0,8,0
2024-08-05 20:00:00,12.5,18.2,6.2,154.0,29.8,57,19.8,0.0,120962.0,20,0,8,0
2024-08-05 21:00:00,13.2,19.3,8.6,154.0,28.9,69,19.6,0.0,92932.0,21,0,8,0
2024-08-05 22:00:00,16.6,24.2,17.9,141.0,30.0,69,14.3,0.0,70707.0,22,0,8,0
2024-08-05 23:00:00,22.3,32.4,30.5,121.0,30.3,52,18.3,0.0,45931.0,23,0,8,0
2024-08-06 00:00:00,27.6,40.2,34.0,93.0,28.2,66,17.9,0.0,21110.0,0,1,8,0
2024-08-06 01:00:00,28.4,41.2,34.3,86.0,27.5,70,8.4,0.0,7903.0,1,1,8,0
2024-08-06 02:00:00,28.2,40.7,34.4,77.0,26.2,70,7.4,0.0,5018.0,2,1,8,0
2024-08-06 03:00:00,27.5,39.7,33.1,71.0,25.5,71,9.7,0.0,6226.0,3,1,8,0
2024-08-06 04:00:00,26.7,38.4,29.0,73.0,25.1,72,12.5,0.0,17928.0,4,1,8,0
2024-08-06 05:00:00,26.4,38.0,23.5,79.0,24.8,73,13.1,0.0,63526.0,5,1,8,0
2024-08-06 06:00:00,26.3,37.8,19.1,82.0,24.4,76,11.3,0.0,135438.0,6,1,8,0
2024-08-06 07:00:00,26.5,38.2,16.8,81.0,24.0,80,10.4,0.0,247035.0,7,1,8,0
2024-08-06 08:00:00,26.8,38.6,15.6,78.0,23.7,83,10.6,0.0,359570.0,8,1,8,0
2024-08-06 09:00:00,27.2,39.1,15.5,74.0,23.1,87,7.4,0.0,235063.0,9,1,8,0
2024-08-06 10:00:00,27.8,39.9,17.3,67.0,22.8,91,6.9,0.0,151488.0,10,1,8,0
2024-08-06 11:00:00,28.8,41.3,20.1,59.0,23.8,89,9.4,0.0,138449.0,11,1,8,0
2024-08-06 12:00:00,22.2,31.8,23.1,60.0,25.5,83,9.9,0.0,146118.0,12,1,8,0
2024-08-06 13:00:00,24.6,35.4,19.7,86.0,27.8,79,12.7,0.0,160433.0,13,1,8,0
2024-08-06 14:00:00,24.4,35.3,14.9,123.0,29.1,73,7.6,0.0,185785.0,14,1,8,0
2024-08-06 15:00:00,20.7,29.9,11.1,153.0,30.1,68,6.2,0.2,234901.0,15,1,8,0
2024-08-06 16:00:00,19.4,28.2,8.7,171.0,31.4,64,8.0,0.2,295407.0,16,1,8,0
2024-08-06 17:00:00,19.1,27.6,7.2,181.0,32.6,56,10.5,0.2,406246.0,17,1,8,0
2024-08-06 18:00:00,17.0,24.7,7.2,183.0,31.0,61,10.8,1.3,267723.0,18,1,8,0
2024-08-06 19:00:00,18.0,26.2,9.1,174.0,26.1,90,15.9,17.3,151535.0,19,1,8,0
2024-08-06 20:00:00,20.1,29.2,12.5,155.0,26.1,87,5.6,4.2,107823.0,20,1,8,0
2024-08-06 21:00:00,20.5,29.7,16.6,136.0,26.3,84,7.5,0.5,88655.0,21,1,8,0
2024-08-06 22:00:00,21.3,30.7,21.9,115.0,25.9,82,10.8,2.4,62501.0,22,1,8,0
2024-08-06 23:00:00,22.4,32.1,27.7,93.0,25.4,85,6.5,0.4,35624.0,23,1,8,0
2024-08-07 00:00:00,22.8,32.2,35.7,75.0,24.0,94,13.5,1.4,18953.0,0,2,8,0
2024-08-07 01:00:00,20.1,28.7,32.2,76.0,23.1,94,13.0,1.9,7300.0,1,2,8,0
2024-08-07 02:00:00,16.4,23.3,27.3,77.0,22.4,95,10.7,3.4,4808.0,2,2,8,0
2024-08-07 03:00:00,12.2,17.4,23.1,76.0,22.1,96,15.8,4.1,6138.0,3,2,8,0
2024-08-07 04:00:00,5.8,8.4,20.3,72.0,22.3,98,17.4,5.5,17533.0,4,2,8,0
2024-08-07 05:00:00,4.4,6.4,18.2,67.0,22.3,97,9.1,1.7,61077.0,5,2,8,0
2024-08-07 06:00:00,4.1,5.9,16.4,62.0,22.1,98,7.9,1.1,130865.0,6,2,8,0
2024-08-07 07:00:00,2.6,3.8,15.0,56.0,22.1,97,9.0,0.6,238472.0,7,2,8,0
2024-08-07 08:00:00,2.8,4.1,13.9,50.0,22.1,97,8.9,0.0,349905.0,8,2,8,0
2024-08-07 09:00:00,3.7,5.3,13.0,48.0,21.9,97,9.5,0.0,235005.0,9,2,8,0
2024-08-07 10:00:00,5.1,7.2,12.1,52.0,21.1,95,15.0,0.1,150264.0,10,2,8,0
2024-08-07 11:00:00,4.2,6.0,11.2,59.0,20.8,93,15.3,0.4,136821.0,11,2,8,0
2024-08-07 12:00:00,9.7,13.7,17.5,41.0,20.3,91,17.3,0.1,148161.0,12,2,8,0
2024-08-07 13:00:00,8.6,12.2,15.1,52.0,19.9,90,19.5,0.7,162258.0,13,2,8,0
2024-08-07 14:00:00,9.0,12.7,11.9,68.0,19.8,86,21.2,0.1,186034.0,14,2,8,0
2024-08-07 15:00:00,8.6,12.2,9.5,80.0,20.4,82,19.9,0.0,237170.0,15,2,8,0
2024-08-07 16:00:00,7.2,10.2,8.8,87.0,21.3,78,18.2,0.0,292694.0,16,2,8,0
2024-08-07 17:00:00,6.7,9.5,9.0,90.0,22.5,74,17.8,0.0,378377.0,17,2,8,0
2024-08-07 18:00:00,7.2,10.2,9.4,92.0,22.7,73,19.5,0.0,277506.0,18,2,8,0
2024-08-07 19:00:00,7.5,10.7,9.7,92.0,22.4,74,19.0,0.0,171586.0,19,2,8,0
2024-08-07 20:00:00,8.6,12.4,10.3,90.0,22.1,75,20.5,0.0,127010.0,20,2,8,0
2024-08-07 21:00:00,8.1,11.8,11.8,87.0,21.8,76,20.0,0.1,103261.0,21,2,8,0
2024-08-07 22:00:00,9.5,13.7,15.5,81.0,21.6,77,18.5,0.2,86250.0,22,2,8,0
2024-08-07 23:00:00,11.1,15.9,20.1,74.0,21.2,78,17.4,0.0,49165.0,23,2,8,0
2024-08-08 00:00:00,10.8,15.4,25.2,64.0,20.9,79,15.1,0.0,23868.0,0,3,8,0
2024-08-08 01:00:00,10.4,14.8,24.9,63.0,18.9,94,14.2,7.1,9157.0,1,3,8,0
2024-08-08 02:00:00,9.7,13.7,24.3,61.0,18.7,94,13.4,1.7,5588.0,2,3,8,0
2024-08-08 03:00:00,9.3,13.2,23.4,60.0,18.6,95,11.2,4.6,6694.0,3,3,8,0
2024-08-08 04:00:00,9.1,13.0,21.9,59.0,18.5,94,13.2,0.6,18007.0,4,3,8,0
2024-08-08 05:00:00,9.0,12.9,20.0,58.0,18.4,94,9.5,0.4,61313.0,5,3,8,0
2024-08-08 06:00:00,8.3,12.0,18.3,57.0,18.2,96,9.1,0.9,128823.0,6,3,8,0
2024-08-08 07:00:00,7.7,11.2,16.8,56.0,18.2,96,11.8,0.6,234589.0,7,3,8,0
2024-08-08 08:00:00,7.5,11.0,15.5,56.0,18.5,92,12.6,0.1,334958.0,8,3,8,0
2024-08-08 09:00:00,7.4,11.2,14.9,54.0,18.5,95,12.8,0.0,226037.0,9,3,8,0
2024-08-08 10:00:00,7.6,11.6,15.7,49.0,18.7,95,13.3,0.0,151233.0,10,3,8,0
2024-08-08 11:00:00,7.9,12.4,17.3,44.0,19.2,93,15.3,0.0,140025.0,11,3,8,0
2024-08-08 12:00:00,8.1,12.0,20.5,40.0,20.2,88,16.8,0.0,144949.0,12,3,8,0
2024-08-08 13:00:00,9.3,13.9,18.9,46.0,20.2,84,15.4,0.0,157290.0,13,3,8,0
2024-08-08 14:00:00,9.0,13.8,16.6,55.0,20.7,83,15.9,0.0,183264.0,14,3,8,0
2024-08-08 15:00:00,7.7,12.2,14.8,61.0,21.2,83,17.0,0.4,237647.0,15,3,8,0
2024-08-08 16:00:00,8.1,12.8,13.9,62.0,22.3,80,20.2,0.1,289529.0,16,3,8,0
2024-08-08 17:00:00,8.2,12.7,13.5,59.0,22.1,83,21.7,0.1,378846.0,17,3,8,0
2024-08-08 18:00:00,9.5,14.6,13.6,56.0,22.5,83,20.4,0.2,275500.0,18,3,8,0
2024-08-08 19:00:00,9.6,14.6,14.5,52.0,23.0,82,22.3,0.0,176997.0,19,3,8,0
2024-08-08 20:00:00,9.4,14.3,15.9,47.0,23.5,82,24.3,0.1,126616.0,20,3,8,0
2024-08-08 21:00:00,9.7,14.7,17.5,42.0,23.0,85,19.8,0.0,104712.0,21,3,8,0
2024-08-08 22:00:00,10.0,15.1,19.6,38.0,22.6,87,20.2,0.1,82009.0,22,3,8,0
2024-08-08 23:00:00,9.9,15.3,21.8,34.0,22.5,89,18.1,0.5,49650.0,23,3,8,0
2024-08-09 00:00:00,7.2,11.2,23.7,40.0,22.1,95,15.5,0.8,25838.0,0,4,8,0
2024-08-09 01:00:00,7.0,10.9,22.1,40.0,20.8,95,17.4,0.2,10383.0,1,4,8,0
2024-08-09 02:00:00,6.6,10.5,19.8,40.0,20.6,96,16.8,0.2,6191.0,2,4,8,0
2024-08-09 03:00:00,7.1,11.4,17.5,39.0,21.0,96,15.9,0.4,6819.0,3,4,8,0
2024-08-09 04:00:00,7.4,11.9,15.4,36.0,22.1,97,14.8,0.0,17611.0,4,4,8,0
2024-08-09 05:00:00,7.5,12.1,13.2,32.0,22.9,97,14.5,0.4,57733.0,5,4,8,0
2024-08-09 06:00:00,7.5,12.2,11.5,29.0,23.1,95,15.0,1.4,115770.0,6,4,8,0
2024-08-09 07:00:00,7.6,12.3,10.2,28.0,23.6,95,16.6,0.2,187666.0,7,4,8,0
2024-08-09 08:00:00,7.7,12.4,9.2,28.0,23.2,96,12.9,0.5,230266.0,8,4,8,0
